Romania,6/5/2020,1316,11,25,"W31, 2021"
Romania,6/6/2020,1322,6,34,"W32, 2021"
Romania,6/7/2020,1333,11,45,"W33, 2021"
Romania,6/8/2020,1339,6,92,"W34, 2021"
Romania,6/9/2020,1354,15,146,"W35, 2021"
Romania,6/10/2020,1360,6,254,"W36, 2021"
Romania,6/11/2020,1369,9,415,"W37, 2021"
Romania,6/12/2020,1380,11,678,"W38, 2021"
Romania,6/13/2020,1394,14,1077,"W39, 2021"
Romania,6/14/2020,1410,16,1501,"W40, 2021"
Romania,6/15/2020,1427,17,2223,"W41, 2021"
Romania,6/16/2020,1437,10,2722,"W42, 2021"
Romania,6/17/2020,1451,14,2943,"W43, 2021"
Romania,6/18/2020,1473,22,3174,"W44, 2021"
Romania,6/19/2020,1484,11,2602,"W45, 2021"
Romania,6/20/2020,1500,16,2137,"W46, 2021"
Romania,6/21/2020,1512,12,1486,"W47, 2021"
Romania,6/22/2020,1523,11,855,"W48, 2021"
Romania,6/23/2020,1539,16,750,"W49, 2021"
Romania,6/24/2020,1555,16,585,"W50, 2021"
Romania,6/25/2020,1565,10,444,"W51, 2021"
Romania,6/26/2020,1579,14,251,"W52, 2021"
Romania,6/27/2020,1589,10,226,"W01, 2022"
Romania,6/28/2020,1612,23,210,"W02, 2022"
Romania,6/29/2020,1634,22,278,"W03, 2022"
Romania,6/30/2020,1651,17,369,"W04, 2022"
Romania,7/1/2020,1667,16,556,"W05, 2022"
Romania,7/2/2020,1687,20,878,"W06, 2022"
Romania,7/3/2020,1708,21,957,"W07, 2022"
Romania,7/4/2020,1731,23,885,"W08, 2022"
Romania,7/5/2020,1750,19,709,"W09, 2022"
Romania,7/6/2020,1768,18,444,"W10, 2022"
Romania,7/7/2020,1799,31,355,"W11, 2022"
Romania,7/8/2020,1817,18,245,"W12, 2022"
Romania,7/9/2020,1834,17,189,"W13, 2022"
Romania,7/10/2020,1847,13,155,"W14, 2022"
Romania,7/11/2020,1871,24,127,"W15, 2022"
Romania,7/12/2020,1884,13,106,"W16, 2022"
Romania,7/13/2020,1901,17,68,"W17, 2022"
Romania,7/14/2020,1931,30,69,"W18, 2022"
Romania,7/15/2020,1952,21,55,"W19, 2022"
Romania,7/16/2020,1971,19,45,"W20, 2022"
Romania,7/17/2020,1988,17,29,"W21, 2022"
Romania,7/18/2020,2009,21,17,"W22, 2022"
Romania,7/19/2020,2026,17,16,"W23, 2022"
Romania,7/20/2020,2038,12,12,"W24, 2022"
Romania,7/21/2020,2074,36,12,"W25, 2022"
Romania,7/22/2020,2101,27,13,"W26, 2022"
Romania,7/23/2020,2126,25,16,"W27, 2022"
Romania,7/24/2020,2150,24,47,"W28, 2022"
Romania,7/25/2020,2165,15,37,"W29, 2022"
Romania,7/26/2020,2187,22,96,"W30, 2022"
Romania,7/27/2020,2206,19,182,"W31, 2022"
Romania,7/28/2020,2239,33,174,"W32, 2022"
Romania,7/29/2020,2269,30,150,"W33, 2022"
Romania,7/30/2020,2304,35,155,"W34, 2022"
Romania,7/31/2020,2343,39,132,"W35, 2022"
Romania,8/1/2020,2379,36,97,"W36, 2022"
Romania,8/2/2020,2413,34,63,"W37, 2022"
Romania,8/3/2020,2432,19,74,"W38, 2022"
Romania,8/4/2020,2480,48,54,"W39, 2022"
Romania,8/5/2020,2521,41,53,"W40, 2022"
Romania,8/6/2020,2566,45,41,"W41, 2022"
Romania,8/7/2020,2616,50,45,"W42, 2022"
Romania,8/8/2020,2659,43,19,"W43, 2022"
Romania,8/9/2020,2700,41,29,"W44, 2022"
Romania,8/10/2020,2729,29,21,"W45, 2022"
Romania,8/11/2020,2764,35,25,"W46, 2022"
Romania,8/12/2020,2807,43,4,"W47, 2022"
Romania,8/13/2020,2860,53,23,"W48, 2022"
Romania,8/14/2020,2904,44,13,"W49, 2022"
Romania,8/15/2020,2954,50,21,"W50, 2022"
Romania,8/16/2020,2991,37,31,"W51, 2022"
Romania,8/17/2020,3029,38,33,"W52, 2022"
Romania,8/18/2020,3074,45
Romania,8/19/2020,3106,32
Romania,8/20/2020,3154,48
Romania,8/21/2020,3196,42
Romania,8/22/2020,3233,37
Romania,8/23/2020,3272,39
Romania,8/24/2020,3309,37
Romania,8/25/2020,3367,58
Romania,8/26/2020,3421,54
Romania,8/27/2020,3459,38
Romania,8/28/2020,3507,48
Romania,8/29/2020,3539,32
Romania,8/30/2020,3578,39
Romania,8/31/2020,3621,43
Romania,9/1/2020,3681,60
Romania,9/2/2020,3721,40
Romania,9/3/2020,3765,44
Romania,9/4/2020,3812,47
Romania,9/5/2020,3850,38
Romania,9/6/2020,3893,43
Romania,9/7/2020,3926,33
Romania,9/8/2020,3967,41
Romania,9/9/2020,4018,51
Romania,9/10/2020,4065,47
Romania,9/11/2020,4100,35
Romania,9/12/2020,4127,27
Romania,9/13/2020,4163,36
Romania,9/14/2020,4185,22
Romania,9/15/2020,4236,51
Romania,9/16/2020,4285,49
Romania,9/17/2020,4312,27
Romania,9/18/2020,4360,48
Romania,9/19/2020,4402,42
Romania,9/20/2020,4435,33
Romania,9/21/2020,4458,23
Romania,9/22/2020,4503,45
Romania,9/23/2020,4550,47
Romania,9/24/2020,4591,41
Romania,9/25/2020,4633,42
Romania,9/26/2020,4687,54
Romania,9/27/2020,4718,31
Romania,9/28/2020,4748,30
Romania,9/29/2020,4792,44
Romania,9/30/2020,4825,33
Romania,10/1/2020,4862,37
Romania,10/2/2020,4915,53
Romania,10/3/2020,4947,32
Romania,10/4/2020,5003,56
Romania,10/5/2020,5048,45
Romania,10/6/2020,5121,73
Romania,10/7/2020,5203,82
Romania,10/8/2020,5247,44
Romania,10/9/2020,5299,52
Romania,10/10/2020,5358,59
Romania,10/11/2020,5411,53
Romania,10/12/2020,5467,56
Romania,10/13/2020,5535,68
Romania,10/14/2020,5601,66
Romania,10/15/2020,5674,73
Romania,10/16/2020,5749,75
Romania,10/17/2020,5812,63
Romania,10/18/2020,5872,60
Romania,10/19/2020,5931,59
Romania,10/20/2020,5996,65
Romania,10/21/2020,6065,69
Romania,10/22/2020,6163,98
Romania,10/23/2020,6245,82
Romania,10/24/2020,6318,73
Romania,10/25/2020,6391,73
Romania,10/26/2020,6470,79
Romania,10/27/2020,6574,104
Romania,10/28/2020,6681,107
Romania,10/29/2020,6764,83
Romania,10/30/2020,6867,103
Romania,10/31/2020,6968,101
Romania,11/1/2020,7067,99
Romania,11/2/2020,7153,86
Romania,11/3/2020,7273,120
Romania,11/4/2020,7419,146
Romania,11/5/2020,7540,121
Romania,11/6/2020,7663,123
Romania,11/7/2020,7793,130
Romania,11/8/2020,7879,86
Romania,11/9/2020,8009,130
Romania,11/10/2020,8186,177
Romania,11/11/2020,8389,203
Romania,11/12/2020,8510,121
Romania,11/13/2020,8684,174
Romania,11/14/2020,8813,129
Romania,11/15/2020,8926,113
Romania,11/16/2020,9075,149
Romania,11/17/2020,9261,186
Romania,11/18/2020,9429,168
Romania,11/19/2020,9596,167
Romania,11/20/2020,9756,160
Romania,11/21/2020,9916,160
Romania,11/22/2020,10047,131
Romania,11/23/2020,10177,130
Romania,11/24/2020,10373,196
Romania,11/25/2020,10541,168
Romania,11/26/2020,10712,171
Romania,11/27/2020,10884,172
Romania,11/28/2020,11045,161
Romania,11/29/2020,11193,148
Romania,11/30/2020,11331,138
Romania,12/1/2020,11530,199
Romania,12/2/2020,11665,135
Romania,12/3/2020,11876,211
Romania,12/4/2020,12052,176
Romania,12/5/2020,12186,134
Romania,12/6/2020,12320,134
Romania,12/7/2020,12447,127
Romania,12/8/2020,12660,213
Romania,12/9/2020,12821,161
Romania,12/10/2020,12948,127
Romania,12/11/2020,13116,168
Romania,12/12/2020,13264,148
Romania,12/13/2020,13385,121
Romania,12/14/2020,13494,109
Romania,12/15/2020,13698,204
Romania,12/16/2020,13862,164
Romania,12/17/2020,13969,107
Romania,12/18/2020,14157,188
Romania,12/19/2020,14296,139
Romania,12/20/2020,14394,98
Romania,12/21/2020,14481,87
Romania,12/22/2020,14636,155
Romania,12/23/2020,14766,130
Romania,12/24/2020,14912,146
Romania,12/25/2020,15023,111
Romania,12/26/2020,15108,85
Romania,12/27/2020,15230,122
Romania,12/28/2020,15334,104
Romania,12/29/2020,15469,135
Romania,12/30/2020,15596,127
Romania,12/31/2020,15767,171
Romania,1/1/2021,15841,74
Romania,1/2/2021,15919,78
Romania,1/3/2021,15979,60
Romania,1/4/2021,16057,78
Romania,1/5/2021,16178,121
Romania,1/6/2021,16299,121
Romania,1/7/2021,16410,111
Romania,1/8/2021,16506,96
Romania,1/9/2021,16592,86
Romania,1/10/2021,16654,62
Romania,1/11/2021,16725,71
Romania,1/12/2021,16881,156
Romania,1/13/2021,16969,88
Romania,1/14/2021,17035,66
Romania,1/15/2021,17098,63
Romania,1/16/2021,17164,66
Romania,1/17/2021,17221,57
Romania,1/18/2021,17271,50
Romania,1/19/2021,17369,98
Romania,1/20/2021,17485,116
Romania,1/21/2021,17554,69
Romania,1/22/2021,17628,74
Romania,1/23/2021,17722,94
Romania,1/24/2021,17776,54
Romania,1/25/2021,17841,65
Romania,1/26/2021,17938,97
Romania,1/27/2021,18015,77
Romania,1/28/2021,18105,90
Romania,1/29/2021,18196,91
Romania,1/30/2021,18264,68
Romania,1/31/2021,18335,71
Romania,2/1/2021,18402,67
Romania,2/2/2021,18513,111
Romania,2/3/2021,18600,87
Romania,2/4/2021,18675,75
Romania,2/5/2021,18748,73
Romania,2/6/2021,18809,61
Romania,2/7/2021,18881,72
Romania,2/8/2021,18961,80
Romania,2/9/2021,19056,95
Romania,2/10/2021,19135,79
Romania,2/11/2021,19200,65
Romania,2/12/2021,19277,77
Romania,2/13/2021,19325,48
Romania,2/14/2021,19366,41
Romania,2/15/2021,19445,79
Romania,2/16/2021,19526,81
Romania,2/17/2021,19588,62
Romania,2/18/2021,19659,71
Romania,2/19/2021,19738,79
Romania,2/20/2021,19795,57
Romania,2/21/2021,19847,52
Romania,2/22/2021,19894,47
Romania,2/23/2021,20013,119
Romania,2/24/2021,20086,73
Romania,2/25/2021,20167,81
Romania,2/26/2021,20233,66
Romania,2/27/2021,20287,54
Romania,2/28/2021,20350,63
Romania,3/1/2021,20403,53
Romania,3/2/2021,20509,106
Romania,3/3/2021,20586,77
Romania,3/4/2021,20684,98
Romania,3/5/2021,20785,101
Romania,3/6/2021,20854,69
Romania,3/7/2021,20900,46
Romania,3/8/2021,20963,63
Romania,3/9/2021,21056,93
Romania,3/10/2021,21156,100
Romania,3/11/2021,21252,96
Romania,3/12/2021,21360,108
Romania,3/13/2021,21439,79
Romania,3/14/2021,21483,44
Romania,3/15/2021,21565,82
Romania,3/16/2021,21698,133
Romania,3/17/2021,21787,89
Romania,3/18/2021,21877,90
Romania,3/19/2021,22020,143
Romania,3/20/2021,22132,112
Romania,3/21/2021,22208,76
Romania,3/22/2021,22268,60
Romania,3/23/2021,22442,174
Romania,3/24/2021,22579,137
Romania,3/25/2021,22719,140
Romania,3/26/2021,22835,116
Romania,3/27/2021,22997,162
Romania,3/28/2021,23114,117
Romania,3/29/2021,23234,120
Romania,3/30/2021,23409,175
Romania,3/31/2021,23538,129
Romania,4/1/2021,23674,136
Romania,4/2/2021,23819,145
Romania,4/3/2021,23973,154
Romania,4/4/2021,24070,97
Romania,4/5/2021,24190,120
Romania,4/6/2021,24386,196
Romania,4/7/2021,24561,175
Romania,4/8/2021,24733,172
Romania,4/9/2021,24867,134
Romania,4/10/2021,25006,139
Romania,4/11/2021,25135,129
Romania,4/12/2021,25248,113
Romania,4/13/2021,25441,193
Romania,4/14/2021,25605,164
Romania,4/15/2021,25800,195
Romania,4/16/2021,25937,137
Romania,4/17/2021,26072,135
Romania,4/18/2021,26232,160
Romania,4/19/2021,26381,149
Romania,4/20/2021,26618,237
Romania,4/21/2021,26793,175
Romania,4/22/2021,26943,150
Romania,4/23/2021,27113,170
Romania,4/24/2021,27267,154
Romania,4/25/2021,27394,127
Romania,4/26/2021,27511,117
Romania,4/27/2021,27683,172
Romania,4/28/2021,27833,150
Romania,4/29/2021,27971,138
Romania,4/30/2021,28109,138
Romania,5/1/2021,28194,85
Romania,5/2/2021,28282,88
Romania,5/3/2021,28380,98
Romania,5/4/2021,28474,94
Romania,5/5/2021,28616,142
Romania,5/6/2021,28710,94
Romania,5/7/2021,28799,89
Romania,5/8/2021,28903,104
Romania,5/9/2021,28966,63
Romania,5/10/2021,29034,68
Romania,5/11/2021,29135,101
Romania,5/12/2021,29233,98
Romania,5/13/2021,29308,75
Romania,5/14/2021,29413,105
Romania,5/15/2021,29485,72
Romania,5/16/2021,29523,38
Romania,5/17/2021,29571,48
Romania,5/18/2021,29662,91
Romania,5/19/2021,29716,54
Romania,5/20/2021,29777,61
Romania,5/21/2021,29826,49
Romania,5/22/2021,29885,59
Romania,5/23/2021,29941,56
Romania,5/24/2021,29977,36
Romania,5/25/2021,30040,63
Romania,5/26/2021,30092,52
Romania,5/27/2021,30131,39
Romania,5/28/2021,30174,43
Romania,5/29/2021,30247,73
Romania,5/30/2021,30276,29
Romania,5/31/2021,30312,36
Romania,6/1/2021,30353,41
Romania,6/2/2021,30415,62
Romania,6/3/2021,30499,84
Romania,6/4/2021,30612,113
Romania,6/5/2021,30725,113
Romania,6/6/2021,30815,90
Romania,6/7/2021,30878,63
Romania,6/8/2021,31155,277
Romania,6/9/2021,31383,228
Romania,6/10/2021,31531,148
Romania,6/11/2021,31681,150
Romania,6/12/2021,31804,123
Romania,6/13/2021,31834,30
Romania,6/14/2021,31861,27
Romania,6/15/2021,31957,96
Romania,6/16/2021,32028,71
Romania,6/17/2021,32115,87
Romania,6/18/2021,32212,97
Romania,6/19/2021,32308,96
Romania,6/20/2021,32326,18
Romania,6/21/2021,32391,65
Romania,6/22/2021,32465,74
Romania,6/23/2021,32626,161
Romania,6/24/2021,32771,145
Romania,6/25/2021,32911,140
Romania,6/26/2021,33177,266
Romania,6/27/2021,33253,76
Romania,6/28/2021,33311,58
Romania,6/29/2021,33605,294
Romania,6/30/2021,33786,181
Romania,7/1/2021,33861,75
Romania,7/2/2021,33898,37
Romania,7/3/2021,33925,27
Romania,7/4/2021,33928,3
Romania,7/5/2021,33973,45
Romania,7/6/2021,34021,48
Romania,7/7/2021,34098,77
Romania,7/8/2021,34168,70
Romania,7/9/2021,34197,29
Romania,7/10/2021,34216,19
Romania,7/11/2021,34217,1
Romania,7/12/2021,34219,2
Romania,7/13/2021,34233,14
Romania,7/14/2021,34242,9
Romania,7/15/2021,34245,3
Romania,7/16/2021,34250,5
Romania,7/17/2021,34252,2
Romania,7/18/2021,34253,1
Romania,7/19/2021,34254,1
Romania,7/20/2021,34258,4
Romania,7/21/2021,34260,2
Romania,7/22/2021,34264,4
Romania,7/23/2021,34266,2
Romania,7/24/2021,34267,1
Romania,7/25/2021,34268,1
Romania,7/26/2021,34270,2
Romania,7/27/2021,34273,3
Romania,7/28/2021,34274,1
Romania,7/29/2021,34275,1
Romania,7/30/2021,34278,3
Romania,7/31/2021,34281,3
Romania,8/1/2021,34286,5
Romania,8/2/2021,34291,5
Romania,8/3/2021,34297,6
Romania,8/4/2021,34298,1
Romania,8/5/2021,34300,2
Romania,8/6/2021,34305,5
Romania,8/7/2021,34313,8
Romania,8/8/2021,34316,3
Romania,8/9/2021,34319,3
Romania,8/10/2021,34323,4
Romania,8/11/2021,34331,8
Romania,8/12/2021,34334,3
Romania,8/13/2021,34337,3
Romania,8/14/2021,34342,5
Romania,8/15/2021,34348,6
Romania,8/16/2021,34353,5
Romania,8/17/2021,34359,6
Romania,8/18/2021,34365,6
Romania,8/19/2021,34379,14
Romania,8/20/2021,34388,9
Romania,8/21/2021,34403,15
Romania,8/22/2021,34412,9
Romania,8/23/2021,34425,13
Romania,8/24/2021,34439,14
Romania,8/25/2021,34453,14
Romania,8/26/2021,34471,18
Romania,8/27/2021,34490,19
Romania,8/28/2021,34509,19
Romania,8/29/2021,34528,19
Romania,8/30/2021,34539,11
Romania,8/31/2021,34570,31
Romania,9/1/2021,34591,21
Romania,9/2/2021,34617,26
Romania,9/3/2021,34650,33
Romania,9/4/2021,34678,28
Romania,9/5/2021,34689,11
Romania,9/6/2021,34714,25
Romania,9/7/2021,34762,48
Romania,9/8/2021,34792,30
Romania,9/9/2021,34871,79
Romania,9/10/2021,34914,43
Romania,9/11/2021,34961,47
Romania,9/12/2021,34990,29
Romania,9/13/2021,35036,46
Romania,9/14/2021,35132,96
Romania,9/15/2021,35215,83
Romania,9/16/2021,35286,71
Romania,9/17/2021,35359,73
Romania,9/18/2021,35456,97
Romania,9/19/2021,35514,58
Romania,9/20/2021,35592,78
Romania,9/21/2021,35721,129
Romania,9/22/2021,35851,130
Romania,9/23/2021,35964,113
Romania,9/24/2021,36109,145
Romania,9/25/2021,36230,121
Romania,9/26/2021,36341,111
Romania,9/27/2021,36450,109
Romania,9/28/2021,36658,208
Romania,9/29/2021,36865,207
Romania,9/30/2021,37041,176
Romania,10/1/2021,37210,169
Romania,10/2/2021,37394,184
Romania,10/3/2021,37544,150
Romania,10/4/2021,37677,133
Romania,10/5/2021,37929,252
Romania,10/6/2021,38260,331
Romania,10/7/2021,38542,282
Romania,10/8/2021,38927,385
Romania,10/9/2021,39209,282
Romania,10/10/2021,39420,211
Romania,10/11/2021,39629,209
Romania,10/12/2021,40071,442
Romania,10/13/2021,40461,390
Romania,10/14/2021,40765,304
Romania,10/15/2021,41130,365
Romania,10/16/2021,41482,352
Romania,10/17/2021,41781,299
Romania,10/18/2021,42042,261
Romania,10/19/2021,42616,574
Romania,10/20/2021,43039,423
Romania,10/21/2021,43487,448
Romania,10/22/2021,43844,357
Romania,10/23/2021,44290,446
Romania,10/24/2021,44679,389
Romania,10/25/2021,44980,301
Romania,10/26/2021,45503,523
Romania,10/27/2021,46015,512
Romania,10/28/2021,46430,415
Romania,10/29/2021,46911,481
Romania,10/30/2021,47324,413
Romania,10/31/2021,47751,427
Romania,11/1/2021,48073,322
Romania,11/2/2021,48664,591
Romania,11/3/2021,49115,451
Romania,11/4/2021,49604,489
Romania,11/5/2021,50087,483
Romania,11/6/2021,50482,395
Romania,11/7/2021,50755,273
Romania,11/8/2021,50996,241
Romania,11/9/2021,51483,487
Romania,11/10/2021,51888,405
Romania,11/11/2021,52206,318
Romania,11/12/2021,52513,307
Romania,11/13/2021,52836,323
Romania,11/14/2021,53069,233
Romania,11/15/2021,53264,195
Romania,11/16/2021,53661,397
Romania,11/17/2021,54011,350
Romania,11/18/2021,54343,332
Romania,11/19/2021,54624,281
Romania,11/20/2021,54838,214
Romania,11/21/2021,54959,121
Romania,11/22/2021,55113,154
Romania,11/23/2021,55386,273
Romania,11/24/2021,55617,231
Romania,11/25/2021,55829,212
Romania,11/26/2021,55989,160
Romania,11/27/2021,56169,180
Romania,11/28/2021,56275,106
Romania,11/29/2021,56382,107
Romania,11/30/2021,56529,147
Romania,12/1/2021,56618,89
Romania,12/2/2021,56684,66
Romania,12/3/2021,56890,206
Romania,12/4/2021,57021,131
Romania,12/5/2021,57099,78
Romania,12/6/2021,57153,54
Romania,12/7/2021,57260,107
Romania,12/8/2021,57360,100
Romania,12/9/2021,57434,74
Romania,12/10/2021,57531,97
Romania,12/11/2021,57531,0
Romania,12/12/2021,57696,165
Romania,12/13/2021,57741,45
Romania,12/14/2021,57847,106
Romania,12/15/2021,57935,88
Romania,12/16/2021,58019,84
Romania,12/17/2021,58079,60
Romania,12/18/2021,58143,64
Romania,12/19/2021,58196,53
Romania,12/20/2021,58232,36
Romania,12/21/2021,58320,88
Romania,12/22/2021,58382,62
Romania,12/23/2021,58463,81
Romania,12/24/2021,58507,44
Romania,12/25/2021,58536,29
Romania,12/26/2021,58551,15
Romania,12/27/2021,58575,24
Romania,12/28/2021,58642,67
Romania,12/29/2021,58677,35
Romania,12/30/2021,58714,37
Romania,12/31/2021,58752,38
Romania,1/1/2022,58779,27
Romania,1/2/2022,58796,17
Romania,1/3/2022,58814,18
Romania,1/4/2022,58866,52
Romania,1/5/2022,58896,30
Romania,1/6/2022,58940,44
Romania,1/7/2022,58971,31
Romania,1/8/2022,58997,26
Romania,1/9/2022,59011,14
Romania,1/10/2022,59027,16
Romania,1/11/2022,59070,43
Romania,1/12/2022,59114,44
Romania,1/13/2022,59150,36
Romania,1/14/2022,59180,30
Romania,1/15/2022,59212,32
Romania,1/16/2022,59240,28
Romania,1/17/2022,59257,17
Romania,1/18/2022,59327,70
Romania,1/19/2022,59385,58
Romania,1/20/2022,59428,43
Romania,1/21/2022,59477,49
Romania,1/22/2022,59525,48
Romania,1/23/2022,59547,22
Romania,1/24/2022,59588,41
Romania,1/25/2022,59632,44
Romania,1/26/2022,59726,94
Romania,1/27/2022,59797,71
Romania,1/28/2022,59857,60
Romania,1/29/2022,59932,75
Romania,1/30/2022,59984,52
Romania,1/31/2022,60025,41
Romania,2/1/2022,60122,97
Romania,2/2/2022,60242,120
Romania,2/3/2022,60353,111
Romania,2/4/2022,60450,97
Romania,2/5/2022,60560,110
Romania,2/6/2022,60642,82
Romania,2/7/2022,60723,81
Romania,2/8/2022,60916,193
Romania,2/9/2022,61092,176
Romania,2/10/2022,61231,139
Romania,2/11/2022,61363,132
Romania,2/12/2022,61520,157
Romania,2/13/2022,61601,81
Romania,2/14/2022,61676,75
Romania,2/15/2022,61880,204
Romania,2/16/2022,62063,183
Romania,2/17/2022,62188,125
Romania,2/18/2022,62323,135
Romania,2/19/2022,62471,148
Romania,2/20/2022,62539,68
Romania,2/21/2022,62624,85
Romania,2/22/2022,62839,215
Romania,2/23/2022,62958,119
Romania,2/24/2022,63073,115
Romania,2/25/2022,63193,120
Romania,2/26/2022,63294,101
Romania,2/27/2022,63353,59
Romania,2/28/2022,63414,61
Romania,3/1/2022,63578,164
Romania,3/2/2022,63668,90
Romania,3/3/2022,63782,114
Romania,3/4/2022,63849,67
Romania,3/5/2022,63931,82
Romania,3/6/2022,63961,30
Romania,3/7/2022,63993,32
Romania,3/8/2022,64094,101
Romania,3/9/2022,64156,62
Romania,3/10/2022,64226,70
Romania,3/11/2022,64276,50
Romania,3/12/2022,64335,59
Romania,3/13/2022,64361,26
Romania,3/14/2022,64381,20
Romania,3/15/2022,64450,69
Romania,3/16/2022,64518,68
Romania,3/17/2022,64581,63
Romania,3/18/2022,64625,44
Romania,3/19/2022,64669,44
Romania,3/20/2022,64685,16
Romania,3/21/2022,64697,12
Romania,3/22/2022,64749,52
Romania,3/23/2022,64789,40
Romania,3/24/2022,64826,37
Romania,3/25/2022,64867,41
Romania,3/26/2022,64895,28
Romania,3/27/2022,64905,10
Romania,3/28/2022,64913,8
Romania,3/29/2022,64958,45
Romania,3/30/2022,64994,36
Romania,3/31/2022,65015,21
Romania,4/1/2022,65042,27
Romania,4/2/2022,65079,37
Romania,4/3/2022,65090,11
Romania,4/4/2022,65102,12
Romania,4/5/2022,65129,27
Romania,4/6/2022,65147,18
Romania,4/7/2022,65170,23
Romania,4/8/2022,65179,9
Romania,4/9/2022,65198,19
Romania,4/10/2022,65207,9
Romania,4/11/2022,65210,3
Romania,4/12/2022,65249,39
Romania,4/13/2022,65285,36
Romania,4/14/2022,65297,12
Romania,4/15/2022,65310,13
Romania,4/16/2022,65331,21
Romania,4/17/2022,65337,6
Romania,4/18/2022,65340,3
Romania,4/19/2022,65366,26
Romania,4/20/2022,65384,18
Romania,4/21/2022,65403,19
Romania,4/22/2022,65412,9
Romania,4/23/2022,65421,9
Romania,4/24/2022,65427,6
Romania,4/25/2022,65428,1
Romania,4/26/2022,65430,2
Romania,4/27/2022,65456,26
Romania,4/28/2022,65471,15
Romania,4/29/2022,65478,7
Romania,4/30/2022,65486,8
Romania,5/1/2022,65493,7
Romania,5/2/2022,65496,3
Romania,5/3/2022,65510,14
Romania,5/4/2022,65510,0
Romania,5/5/2022,65540,30
Romania,5/6/2022,65551,11
Romania,5/7/2022,65551,0
Romania,5/8/2022,65562,11
Romania,5/9/2022,65566,4
Romania,5/10/2022,65581,15
Romania,5/11/2022,65589,8
Romania,5/12/2022,65595,6
